dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
clark2026,,4,Typo1.1,clark2026//4/Typo1.1,The cxar that was provided by the dealer was excellent.,the cxar that was provided by the dealer was excellent .,The cxar that was provided by the dealer was excellent.,,48,implausible,,typo,clark2026//4/1.1,1,1,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""cxar"", ""id"": ""49"", ""intervening"": ""that was provided by the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""dealer was excellent"", ""source_critical"": {""Control"": ""dog"", ""Critical1"": ""car"", ""Critical2"": ""care"", ""Typo1"": ""cxar"", ""Typo2"": ""cxare""}}"
clark2026,,4,Typo2.2,clark2026//4/Typo2.2,The cxare that was provided by the doctor was excellent.,the cxare that was provided by the doctor was excellent .,The cxare that was provided by the doctor was excellent.,,49,implausible,,typo,clark2026//4/2.2,1,1,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""cxare"", ""id"": ""50"", ""intervening"": ""that was provided by the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""doctor was excellent"", ""source_critical"": {""Control"": ""dog"", ""Critical1"": ""car"", ""Critical2"": ""care"", ""Typo1"": ""cxar"", ""Typo2"": ""cxare""}}"
clark2026,,5,1.1,clark2026//5/1.1,The doctor wired the heavily sedated patient's jaws shut during the surgery.,the doctor wired the heavily sedated patient's jaws shut during the surgery .,The doctor wired the heavily sedated patient's jaws shut during the surgery.,,50,plausible,,word_form,clark2026//5/1.1,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""wired"", ""id"": ""51"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""jaws shut during the surgery"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,1.2,clark2026//5/1.2,The doctor wired the heavily sedated patient's blood off during the surgery.,the doctor wired the heavily sedated patient's blood off during the surgery .,The doctor wired the heavily sedated patient's blood off during the surgery.,,51,implausible,,word_form,clark2026//5/2.2,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""wired"", ""id"": ""52"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""blood off during the surgery"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,1.Control,clark2026//5/1.Control,The doctor wired the heavily sedated patient's grass in the field.,the doctor wired the heavily sedated patient's grass in the field .,The doctor wired the heavily sedated patient's grass in the field.,,52,implausible,,,,0,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""wired"", ""id"": ""53"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""grass in the field"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,2.1,clark2026//5/2.1,The doctor wiped the heavily sedated patient's jaws shut during the surgery.,the doctor wiped the heavily sedated patient's jaws shut during the surgery .,The doctor wiped the heavily sedated patient's jaws shut during the surgery.,,53,implausible,,word_form,clark2026//5/1.1,1,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""wiped"", ""id"": ""54"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""jaws shut during the surgery"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,2.2,clark2026//5/2.2,The doctor wiped the heavily sedated patient's blood off during the surgery.,the doctor wiped the heavily sedated patient's blood off during the surgery .,The doctor wiped the heavily sedated patient's blood off during the surgery.,,54,plausible,,word_form,clark2026//5/2.2,1,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""wiped"", ""id"": ""55"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""blood off during the surgery"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,2.Control,clark2026//5/2.Control,The doctor wiped the heavily sedated patient's grass in the field.,the doctor wiped the heavily sedated patient's grass in the field .,The doctor wiped the heavily sedated patient's grass in the field.,,55,implausible,,,,0,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""wiped"", ""id"": ""56"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""grass in the field"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,Control.1,clark2026//5/Control.1,The doctor watched the heavily sedated patient's jaws shut during the surgery.,the doctor watched the heavily sedated patient's jaws shut during the surgery .,The doctor watched the heavily sedated patient's jaws shut during the surgery.,,56,implausible,,,,0,2,,,"{""critical_cond"": ""Control"", ""critical_word"": ""watched"", ""id"": ""57"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""jaws shut during the surgery"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,Control.2,clark2026//5/Control.2,The doctor watched the heavily sedated patient's blood off during the surgery.,the doctor watched the heavily sedated patient's blood off during the surgery .,The doctor watched the heavily sedated patient's blood off during the surgery.,,57,implausible,,,,0,2,,,"{""critical_cond"": ""Control"", ""critical_word"": ""watched"", ""id"": ""58"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""blood off during the surgery"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,Typo1.1,clark2026//5/Typo1.1,The doctor wjred the heavily sedated patient's jaws shut during the surgery.,the doctor wjred the heavily sedated patient's jaws shut during the surgery .,The doctor wjred the heavily sedated patient's jaws shut during the surgery.,,58,implausible,,typo,clark2026//5/1.1,1,2,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""wjred"", ""id"": ""59"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""jaws shut during the surgery"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,5,Typo2.2,clark2026//5/Typo2.2,The doctor wjped the heavily sedated patient's blood off during the surgery.,the doctor wjped the heavily sedated patient's blood off during the surgery .,The doctor wjped the heavily sedated patient's blood off during the surgery.,,59,implausible,,typo,clark2026//5/2.2,1,2,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""wjped"", ""id"": ""60"", ""intervening"": ""the heavily sedated patient's"", ""intervening_cond"": ""long"", ""preamble"": ""The doctor"", ""predicate"": ""blood off during the surgery"", ""source_critical"": {""Control"": ""watched"", ""Critical1"": ""wired"", ""Critical2"": ""wiped"", ""Typo1"": ""wjred"", ""Typo2"": ""wjped""}}"
clark2026,,6,1.1,clark2026//6/1.1,Can you please dip that big black brush into the paint?,can you please dip that big black brush into the paint ?,Can you please dip that big black brush into the paint?,,60,plausible,,word_form,clark2026//6/1.1,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""dip"", ""id"": ""61"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""brush into the paint"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,1.2,clark2026//6/1.2,Can you please dip that big black bag up?,can you please dip that big black bag up ?,Can you please dip that big black bag up?,,61,implausible,,word_form,clark2026//6/2.2,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""dip"", ""id"": ""62"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""bag up"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,1.Control,clark2026//6/1.Control,Can you please dip that big black democracy in this country?,can you please dip that big black democracy in this country ?,Can you please dip that big black democracy in this country?,,62,implausible,,,,0,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""dip"", ""id"": ""63"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""democracy in this country"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,2.1,clark2026//6/2.1,Can you please zip that big black brush into the paint?,can you please zip that big black brush into the paint ?,Can you please zip that big black brush into the paint?,,63,implausible,,word_form,clark2026//6/1.1,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""zip"", ""id"": ""64"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""brush into the paint"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,2.2,clark2026//6/2.2,Can you please zip that big black bag up?,can you please zip that big black bag up ?,Can you please zip that big black bag up?,,64,plausible,,word_form,clark2026//6/2.2,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""zip"", ""id"": ""65"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""bag up"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,2.Control,clark2026//6/2.Control,Can you please zip that big black democracy in this country?,can you please zip that big black democracy in this country ?,Can you please zip that big black democracy in this country?,,65,implausible,,,,0,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""zip"", ""id"": ""66"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""democracy in this country"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,Control.1,clark2026//6/Control.1,Can you please mop that big black brush into the paint?,can you please mop that big black brush into the paint ?,Can you please mop that big black brush into the paint?,,66,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""mop"", ""id"": ""67"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""brush into the paint"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,Control.2,clark2026//6/Control.2,Can you please mop that big black bag up?,can you please mop that big black bag up ?,Can you please mop that big black bag up?,,67,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""mop"", ""id"": ""68"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""bag up"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,Typo1.1,clark2026//6/Typo1.1,Can you please djp that big black brush into the paint?,can you please djp that big black brush into the paint ?,Can you please djp that big black brush into the paint?,,68,implausible,,typo,clark2026//6/1.1,1,3,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""djp"", ""id"": ""69"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""brush into the paint"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,6,Typo2.2,clark2026//6/Typo2.2,Can you please zjp that big black bag up?,can you please zjp that big black bag up ?,Can you please zjp that big black bag up?,,69,implausible,,typo,clark2026//6/2.2,1,3,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""zjp"", ""id"": ""70"", ""intervening"": ""that big black"", ""intervening_cond"": ""long"", ""preamble"": ""Can you please"", ""predicate"": ""bag up"", ""source_critical"": {""Control"": ""mop"", ""Critical1"": ""dip"", ""Critical2"": ""zip"", ""Typo1"": ""djp"", ""Typo2"": ""zjp""}}"
clark2026,,7,1.1,clark2026//7/1.1,The student scored a very difficult goal with a header.,the student scored a very difficult goal with a header .,The student scored a very difficult goal with a header.,,70,plausible,,word_form,clark2026//7/1.1,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""scored"", ""id"": ""71"", ""intervening"": ""a very difficult"", ""intervening_cond"": ""long"", ""preamble"": ""The student"", ""predicate"": ""goal with a header"", ""source_critical"": {""Control"": ""stretched"", ""Critical1"": ""scored"", ""Critical2"": ""scared"", ""Typo1"": ""scroed"", ""Typo2"": ""scraed""}}"
clark2026,,7,1.2,clark2026//7/1.2,The student scored a very difficult teacher with a prank.,the student scored a very difficult teacher with a prank .,The student scored a very difficult teacher with a prank.,,71,implausible,,word_form,clark2026//7/2.2,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""scored"", ""id"": ""72"", ""intervening"": ""a very difficult"", ""intervening_cond"": ""long"", ""preamble"": ""The student"", ""predicate"": ""teacher with a prank"", ""source_critical"": {""Control"": ""stretched"", ""Critical1"": ""scored"", ""Critical2"": ""scared"", ""Typo1"": ""scroed"", ""Typo2"": ""scraed""}}"
clark2026,,7,1.Control,clark2026//7/1.Control,The student scored a very difficult cushion on the sofa.,the student scored a very difficult cushion on the sofa .,The student scored a very difficult cushion on the sofa.,,72,implausible,,,,0,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""scored"", ""id"": ""73"", ""intervening"": ""a very difficult"", ""intervening_cond"": ""long"", ""preamble"": ""The student"", ""predicate"": ""cushion on the sofa"", ""source_critical"": {""Control"": ""stretched"", ""Critical1"": ""scored"", ""Critical2"": ""scared"", ""Typo1"": ""scroed"", ""Typo2"": ""scraed""}}"
